,energy_consumed_log_cumsum,energy_consumed_cumsum,energy_consumed_log,emissions_rate_log_cumsum,emissions_rate_cumsum,emissions_rate_log,emissions_log_cumsum,emissions_cumsum,emissions_log,duration_log_cumsum,duration_cumsum,duration_log,timestamp,project_name,duration,emissions,emissions_rate,energy_consumed,date
493,0.18630479096162592,1.2047894133461847,-4.822395285856999,6.983038246829526,1078.1892006001376,1.8813387730222186,1.0317156227715925,2.805875531662913,-3.970664408681307,3.7651159657653754,43.16871166229175,-1.2468329957154465,1655251200.0,Project Excecuter DataLoad,0.28741359710693,0.018860897627141736,6.562284393290015,0.008047488000657823,2022-06-15
496,0.1926821611910549,1.212497353553772,-4.8655042856490835,6.989181711374128,1084.8334060494926,1.8937451138128425,1.0381332964381387,2.8239406311274355,-4.013773408473392,3.77139458459661,43.44060420989917,-1.3023483362981498,1655337600.0,Project Excecuter DataLoad,0.27189254760742,0.01806509946452247,6.6442054493550025,0.007707940207587348,2022-06-16
499,0.19796295433678776,1.218917237387763,-5.0483552558378735,6.995119576982292,1091.294163593969,1.8657465778660747,1.0434472677123896,2.8389869128691605,-4.1966243786621815,3.7767413157090273,43.67349147796557,-1.4572007705401917,1655424000.0,Project Excecuter DataLoad,0.2328872680664,0.015046281741725074,6.460757544476297,0.006419883833991158,2022-06-17
502,0.20301611655883206,1.2250922123591104,-5.087250449699406,7.001084020711471,1097.8225760452726,1.8761637975445526,1.0485320132612614,2.8534592017095073,-4.235519572523714,3.7818043612525996,43.8951730728142,-1.5065131840801882,1655510400.0,Project Excecuter DataLoad,0.22168159484862998,0.014472288840346867,6.528412451303747,0.006174974971347384,2022-06-18
505,0.20801751619908926,1.2312347359127467,-5.092519619040461,7.0070758416881,1104.4202787726667,1.8867215168344487,1.0535645149683759,2.867855434162165,-4.240788741864769,3.78676299626134,44.11337375640795,-1.5223400727111263,1655596800.0,Project Excecuter DataLoad,0.21820068359375,0.01439623245265749,6.597702727394136,0.0061425235536363395,2022-06-19
508,0.21311016310511624,1.2375209728876748,-5.069392642474183,7.013011203069898,1110.9949043327144,1.8832176274000043,1.058688670958864,2.882588487760304,-4.217661765298491,3.7918299941373017,44.337463378905504,-1.4957092067104423,1655683200.0,Project Excecuter DataLoad,0.22408962249755002,0.014733053598139024,6.57462556004776,0.006286236974928114,2022-06-20
511,0.21811774209429668,1.2437334987852307,-5.0811877189474135,7.018791053979565,1117.4348823694352,1.862525129663348,1.0637270756687733,2.8971487847064057,-4.2294568417717215,3.796916388608453,44.563555717467516,-1.4868117854469856,1655769600.0,Project Excecuter DataLoad,0.22609233856201,0.014560296946101722,6.439978036720685,0.006212525897555882,2022-06-21
514,0.22305649825287646,1.2498911884095931,-5.09005363276978,7.024693155618911,1124.0495977800156,1.889296774809331,1.068696082143728,2.911580561879024,-4.238322755594088,3.801800300891186,44.78173255920335,-1.5224493444153724,1655856000.0,Project Excecuter DataLoad,0.21817684173583,0.014431777172618445,6.61471541058051,0.006157689624362522,2022-06-22
517,0.2279027521706363,1.2559631798002453,-5.1040686567666045,7.030567535075022,1130.6721242171373,1.8904769341714747,1.0735718740362288,2.9258114881012953,-4.2523377795909125,3.8065873586046575,44.99661922454758,-1.5376445277743342,1655942400.0,Project Excecuter DataLoad,0.21488666534423,0.014230926222271388,6.622526437121689,0.006071991390652127,2022-06-23
520,0.23265877564491474,1.2619507975048487,-5.118061658049449,7.036271161515012,1137.1394818029946,1.866767614867684,1.0783567458444705,2.9398446677155743,-4.266330780873758,3.8113980144175037,45.21360397338791,-1.527928209753359,1656028800.0,Project Excecuter DataLoad,0.21698474884033,0.014033179614279006,6.467357585857477,0.0059876177046034075,2022-06-24
523,0.23755549911328577,1.2681453757815888,-5.084080840997856,7.042068034249624,1143.7504776986025,1.8887343075083969,1.0832830272145688,2.9543629008227703,-4.232349963822164,3.8162433646294147,45.433211326598354,-1.515914085342512,1656115200.0,Project Excecuter DataLoad,0.21960735321043998,0.014518233107195959,6.610995895607909,0.006194578276740181,2022-06-25
526,0.2486641892278611,1.2823113467958236,-4.256912597803106,7.048015635375514,1150.5733189841924,1.9202759958874918,1.0944582348844092,2.9875636870888322,-3.4051817206274144,3.8268969115541247,45.919823646544636,-0.7202875305268335,1656201600.0,Project Excecuter DataLoad,0.48661231994628007,0.033200786266062,6.822841285589853,0.014165971014234753,2022-06-26
529,0.25912234433925385,1.2957923279868229,-4.306475387497137,7.053925366374982,1157.393029273063,1.9198169913153422,1.1049783365531347,3.0191590627061773,-3.4547445103214462,3.836935570391635,46.383118629454785,-0.7693913156487104,1656288000.0,Project Excecuter DataLoad,0.46329498291015003,0.03159537561734518,6.819710288870592,0.013480981190999353,2022-06-27
532,0.26416902651433044,1.3023483090930512,-5.027377500010091,7.059624226185297,1164.0076799738508,1.8892869920590565,1.1100546793197816,3.0345243156248447,-4.175646622834399,3.8419311699672924,46.61540985107344,-1.4597634289053742,1656374400.0,Project Excecuter DataLoad,0.23229122161865,0.015365252918667268,6.614650700788032,0.006555981106228299,2022-06-28
535,0.2687866185741724,1.3083759281370373,-5.111403197961134,7.065279956764119,1170.6096456748721,1.8873674381768755,1.1146992785115224,3.0486512463782347,-4.259672320785442,3.846511008500832,46.82939052581709,-1.5418695729742367,1656460800.0,Project Excecuter DataLoad,0.21398067474365,0.014126930753389994,6.601965701021358,0.006027619043986003,2022-06-29
